"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","VALUE","ACRES","REL_PERCENT","annual_dist_acres"
"431","Non Fire Disturbances","10250_14_15_24_25_26",0.005702,"Madrean Pinyon-Juniper Woodland",1186,1939647,7.3,11059.867194
"432","Non Fire Disturbances","10250_14_15_24_25_26",0.005702,"Madrean Pinyon-Juniper Woodland",530,1,0,0.005702
"433","Non Fire Disturbances","10250_14_15_24_25_26",0.005702,"Madrean Pinyon-Juniper Woodland",1117,28,0,0.159656
"434","Non Fire Disturbances","10250_14_15_24_25_26",0.005702,"Madrean Pinyon-Juniper Woodland",1342,195,0,1.11189
"435","Non Fire Disturbances","10260_15",0.0105842,"Madrean Upper Montane Conifer-Oak Forest and Woodland",1187,19806,0.1,209.6306652
"436","Non Fire Disturbances","10510_15_16_17_22_23_24_25",0.010599,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1188,281455,1.1,2983.141545
"437","Non Fire Disturbances","10510_15_16_17_22_23_24_25",0.010599,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1118,9,0,0.095391
"438","Non Fire Disturbances","10510_15_16_17_22_23_24_25",0.010599,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1343,0,0,0
"439","Non Fire Disturbances","10520_15",0.0155476,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1189,228222,0.9,3548.3043672
"440","Non Fire Disturbances","10520_16_23_24",0.0156116,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1119,11,0,0.1717276
"441","Non Fire Disturbances","10540_13_14",0.0042204,"Southern Rocky Mountain Ponderosa Pine Woodland",495,0,0,0
"442","Non Fire Disturbances","10540_15_25",0.0004576,"Southern Rocky Mountain Ponderosa Pine Woodland",1190,3432859,12.8,1570.8762784
"443","Non Fire Disturbances","10540_15_25",0.0004576,"Southern Rocky Mountain Ponderosa Pine Woodland",1345,16,0,0.0073216
"444","Non Fire Disturbances","10540_16_23_24",0.0029106,"Southern Rocky Mountain Ponderosa Pine Woodland",1120,932,0,2.7126792
"445","Non Fire Disturbances","10550_15_28",0.0040274,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1191,217663,0.8,876.6159662
"446","Non Fire Disturbances","10560_15_28",0.0039256,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",1192,4459,0,17.5042504
"447","Non Fire Disturbances","10610_15_25",0.0003252,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1193,192844,0.7,62.7128688
"448","Non Fire Disturbances","10611_16_23_24",0.0003292,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",1123,1,0,0.0003292
"449","Non Fire Disturbances","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",403,85132,0.3,4272.3664464
"450","Non Fire Disturbances","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",1022,6,0,0.3011112
"451","Non Fire Disturbances","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",1124,35,0,1.756482
"452","Non Fire Disturbances","10660_16_23_24",0.0099534,"Inter-Mountain Basins Mat Saltbush Shrubland",1125,5,0,0.049767
"453","Non Fire Disturbances","10770_15",0.0042864,"Chihuahuan Succulent Desert Scrub",1194,281812,1.1,1207.9589568
"454","Non Fire Disturbances","10770_25_26",0.0044694,"Chihuahuan Succulent Desert Scrub",1350,1004,0,4.4872776
"455","Non Fire Disturbances","10780_16_23_24_25",0.0133666,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1024,59,0,0.7886294
"456","Non Fire Disturbances","10780_16_23_24_25",0.0133666,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1126,21,0,0.2806986
"457","Non Fire Disturbances","10803_6_12_15_16_17_18_23_24_25",0.0060638,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2704,20048,0.1,121.5670624
"458","Non Fire Disturbances","10803_6_12_15_16_17_18_23_24_25",0.0060638,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2714,32,0,0.1940416
"459","Non Fire Disturbances","10804_6_12_15_16_17_18_23_24_25",0.0059578,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2705,1797198,6.7,10707.3462444
"460","Non Fire Disturbances","10804_6_12_15_16_17_18_23_24_25",0.0059578,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2713,257,0,1.5311546
"461","Non Fire Disturbances","10804_6_12_15_16_17_18_23_24_25",0.0059578,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2715,208,0,1.2392224
"462","Non Fire Disturbances","10804_6_12_15_16_17_18_23_24_25",0.0059578,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2717,135,0,0.804303
"463","Non Fire Disturbances","10810_15_16_23_24_28",0.0547222,"Inter-Mountain Basins Mixed Salt Desert Scrub",1196,272223,1,14896.6414506
"464","Non Fire Disturbances","10810_15_16_23_24_28",0.0547222,"Inter-Mountain Basins Mixed Salt Desert Scrub",1026,249,0,13.6258278
"465","Non Fire Disturbances","10810_15_16_23_24_28",0.0547222,"Inter-Mountain Basins Mixed Salt Desert Scrub",1128,395,0,21.615269
"466","Non Fire Disturbances","10860_25",0.0068314,"Rocky Mountain Lower Montane-Foothill Shrubland",391,4,0,0.0273256
"467","Non Fire Disturbances","10870_4_6_12_13_14_15_17_24_25",0.0111322,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",1198,148994,0.6,1658.6310068
"468","Non Fire Disturbances","10870_4_6_12_13_14_15_17_24_25",0.0111322,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",503,373,0,4.1523106
"469","Non Fire Disturbances","10870_4_6_12_13_14_15_17_24_25",0.0111322,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",534,499,0,5.5549678
"470","Non Fire Disturbances","10870_4_6_12_13_14_15_17_24_25",0.0111322,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",1352,72,0,0.8015184
"471","Non Fire Disturbances","10900_14",0.006596,"Sonoran Granite Outcrop Desert Scrub",536,1289,0,8.502244
"472","Non Fire Disturbances","10910_15",0.0088014,"Sonoran Mid-Elevation Desert Scrub",1199,2013930,7.5,17725.403502
"473","Non Fire Disturbances","10910_25",0.0673036,"Sonoran Mid-Elevation Desert Scrub",1354,450,0,30.28662
"474","Non Fire Disturbances","10930_13_15_16_23_24_28",0.0076704,"Southern Colorado Plateau Sand Shrubland",406,83484,0.3,640.3556736
"475","Non Fire Disturbances","10930_13_15_16_23_24_28",0.0076704,"Southern Colorado Plateau Sand Shrubland",506,3,0,0.0230112
"476","Non Fire Disturbances","10930_13_15_16_23_24_28",0.0076704,"Southern Colorado Plateau Sand Shrubland",1129,6,0,0.0460224
"477","Non Fire Disturbances","11000_15",0.011197,"Chihuahuan Mixed Desert and Thorn Scrub",1200,57956,0.2,648.933332
"478","Non Fire Disturbances","11002_25",0.0160272,"Chihuahuan Mixed Desert and Thorn Scrub - Shrubland",1356,127,0,2.0354544
"479","Non Fire Disturbances","11003_25",0.0152404,"Chihuahuan Mixed Desert and Thorn Scrub - Steppe",1357,339,0,5.1664956
"480","Non Fire Disturbances","11040_23_24",0.0140878,"Mogollon Chaparral",1032,4,0,0.0563512
"481","Non Fire Disturbances","11040_23_24",0.0140878,"Mogollon Chaparral",1131,189,0,2.6625942
"482","Non Fire Disturbances","11090_14",0.001933,"Sonoran Paloverde-Mixed Cacti Desert Scrub",540,166,0,0.320878
"483","Non Fire Disturbances","11090_15_25",0.0019154,"Sonoran Paloverde-Mixed Cacti Desert Scrub",1204,454729,1.7,870.9879266
"484","Non Fire Disturbances","11090_15_25",0.0019154,"Sonoran Paloverde-Mixed Cacti Desert Scrub",1362,6,0,0.0114924
"485","Non Fire Disturbances","11160_15_25",0.0057304,"Madrean Juniper Savanna",1206,201487,0.8,1154.6011048
"486","Non Fire Disturbances","11160_15_25",0.0057304,"Madrean Juniper Savanna",1363,16,0,0.0916864
"487","Non Fire Disturbances","11160_24",0.0050234,"Madrean Juniper Savanna",1134,17,0,0.0853978
"488","Non Fire Disturbances","11170_16_23_24",0.0008046,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,781,0,0.6283926
"489","Non Fire Disturbances","11190_24_25",0.0049516,"Southern Rocky Mountain Juniper Woodland and Savanna",1364,1,0,0.0049516
"490","Non Fire Disturbances","11210_25",0.0165174,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1365,465,0,7.680591
"491","Non Fire Disturbances","11220_25",0.0046848,"Chihuahuan Gypsophilous Grassland and Steppe",1366,28,0,0.1311744
"492","Non Fire Disturbances","11250_6_12_13_15_16_17_18_23_24_25_28",0.022935,"Inter-Mountain Basins Big Sagebrush Steppe",381,108494,0.4,2488.30989
"493","Non Fire Disturbances","11261_16_23_24",0.0040316,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",399,70,0,0.282212
"494","Non Fire Disturbances","11261_16_23_24",0.0040316,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",1037,24,0,0.0967584
"495","Non Fire Disturbances","11270_15",0.1146324,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1209,1771812,6.6,203107.0619088
"496","Non Fire Disturbances","11270_16_23_24_25",0.1127016,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1039,119,0,13.4114904
"497","Non Fire Disturbances","11270_16_23_24_25",0.1127016,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1139,508,0,57.2524128
"498","Non Fire Disturbances","11330_25",0.0850918,"Chihuahuan Sandy Plains Semi-Desert Grassland",1368,70,0,5.956426
"499","Non Fire Disturbances","11350_15_28",0.0219206,"Inter-Mountain Basins Semi-Desert Grassland",1210,394050,1.5,8637.81243
"500","Non Fire Disturbances","11350_16_23_24",0.020054,"Inter-Mountain Basins Semi-Desert Grassland",1040,1,0,0.020054
"501","Non Fire Disturbances","11350_16_23_24",0.020054,"Inter-Mountain Basins Semi-Desert Grassland",1140,262,0,5.254148
"502","Non Fire Disturbances","11350_25",0.0206298,"Inter-Mountain Basins Semi-Desert Grassland",1369,77,0,1.5884946
"503","Non Fire Disturbances","11460_15_16_23_24_25_28",0.0482026,"Southern Rocky Mountain Montane-Subalpine Grassland",1211,138484,0.5,6675.2888584
"504","Non Fire Disturbances","11530_16_23_24_25_27",0.0136052,"Inter-Mountain Basins Greasewood Flat",1142,11,0,0.1496572
"505","Non Fire Disturbances","11540_13",0.1811798,"Inter-Mountain Basins Montane Riparian Systems",521,6,0,1.0870788
"506","Non Fire Disturbances","11550_13_14",0.2172996,"North American Warm Desert Riparian Systems",545,11,0,2.3902956
"507","Non Fire Disturbances","11550_15",0.0689238,"North American Warm Desert Riparian Systems",1212,82070,0.3,5656.576266
"508","Non Fire Disturbances","11550_25",0.0180668,"North American Warm Desert Riparian Systems",1373,206,0,3.7217608
"509","Non Fire Disturbances","11552_13_14_15",0.1196522,"North American Warm Desert Riparian Systems - Stringers",1213,157749,0.6,18875.0148978
"510","Non Fire Disturbances","11552_13_14_15",0.1196522,"North American Warm Desert Riparian Systems - Stringers",523,45,0,5.384349
"511","Non Fire Disturbances","11552_13_14_15",0.1196522,"North American Warm Desert Riparian Systems - Stringers",546,128,0,15.3154816
"512","Non Fire Disturbances","11590_15",0.2066052,"Rocky Mountain Montane Riparian Systems",1214,612146,2.3,126472.5467592
"513","Non Fire Disturbances","11590_16_23_24_26",0.3983226,"Rocky Mountain Montane Riparian Systems",1043,64,0,25.4926464
"514","Non Fire Disturbances","11590_16_23_24_26",0.3983226,"Rocky Mountain Montane Riparian Systems",1143,192,0,76.4779392
"515","Non Fire Disturbances","11590_25",0.3892342,"Rocky Mountain Montane Riparian Systems",1374,42,0,16.3478364
"516","Non Fire Disturbances","11600_15_28",0.390715,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1215,40634,0.2,15876.31331
"517","Non Fire Disturbances","15030_25_27",0.0088262,"Chihuahuan Loamy Plains Desert Grassland",1375,8,0,0.0706096
"518","Non Replacement Fire","10110_15",0.0017728,"Rocky Mountain Aspen Forest and Woodland",1181,1181,0,2.0936768
"519","Non Replacement Fire","10160_13_14",0.004275,"Colorado Plateau Pinyon-Juniper Woodland",491,15,0,0.064125
"520","Non Replacement Fire","10160_15_28",0.0057084,"Colorado Plateau Pinyon-Juniper Woodland",1182,775206,2.9,4425.1859304
"521","Non Replacement Fire","10160_16_23_24_25",0.0055492,"Colorado Plateau Pinyon-Juniper Woodland",1010,140,0,0.776888
"522","Non Replacement Fire","10160_16_23_24_25",0.0055492,"Colorado Plateau Pinyon-Juniper Woodland",1114,406,0,2.2529752
"523","Non Replacement Fire","10190_13_14",0.0043198,"Great Basin Pinyon-Juniper Woodland",492,79,0,0.3412642
"524","Non Replacement Fire","10190_15",0.0042864,"Great Basin Pinyon-Juniper Woodland",1183,172529,0.6,739.5283056
"525","Non Replacement Fire","10230_14_15_24_25",0.0352338,"Madrean Encinal",1184,1641644,6.1,57841.3563672
"526","Non Replacement Fire","10230_14_15_24_25",0.0352338,"Madrean Encinal",528,5,0,0.176169
"527","Non Replacement Fire","10230_14_15_24_25",0.0352338,"Madrean Encinal",1115,28,0,0.9865464
"528","Non Replacement Fire","10230_14_15_24_25",0.0352338,"Madrean Encinal",1340,256,0,9.0198528
"529","Non Replacement Fire","10240_14_15_24",0.0345032,"Madrean Lower Montane Pine-Oak Forest and Woodland",1185,977293,3.7,33719.7358376
"530","Non Replacement Fire","10240_14_15_24",0.0345032,"Madrean Lower Montane Pine-Oak Forest and Woodland",1116,16,0,0.5520512
"531","Non Replacement Fire","10240_25_27",0.1250286,"Madrean Lower Montane Pine-Oak Forest and Woodland",1341,23,0,2.8756578
"532","Non Replacement Fire","10250_14_15_24_25_26",0.0141346,"Madrean Pinyon-Juniper Woodland",1186,1939647,7.3,27416.1344862
"533","Non Replacement Fire","10250_14_15_24_25_26",0.0141346,"Madrean Pinyon-Juniper Woodland",530,1,0,0.0141346
"534","Non Replacement Fire","10250_14_15_24_25_26",0.0141346,"Madrean Pinyon-Juniper Woodland",1117,28,0,0.3957688
"535","Non Replacement Fire","10250_14_15_24_25_26",0.0141346,"Madrean Pinyon-Juniper Woodland",1342,195,0,2.756247
"536","Non Replacement Fire","10260_15",0.0945578,"Madrean Upper Montane Conifer-Oak Forest and Woodland",1187,19806,0.1,1872.8117868
"537","Non Replacement Fire","10510_15_16_17_22_23_24_25",0.0826982,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1188,281455,1.1,23275.821881
"538","Non Replacement Fire","10510_15_16_17_22_23_24_25",0.0826982,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1118,9,0,0.7442838
"539","Non Replacement Fire","10510_15_16_17_22_23_24_25",0.0826982,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1343,0,0,0
"540","Non Replacement Fire","10520_15",0.0245296,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1189,228222,0.9,5598.1943712
"541","Non Replacement Fire","10520_16_23_24",0.0247144,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1119,11,0,0.2718584
"542","Non Replacement Fire","10540_13_14",0.0626374,"Southern Rocky Mountain Ponderosa Pine Woodland",495,0,0,0
"543","Non Replacement Fire","10540_15_25",0.1059008,"Southern Rocky Mountain Ponderosa Pine Woodland",1190,3432859,12.8,363542.5143872
"544","Non Replacement Fire","10540_15_25",0.1059008,"Southern Rocky Mountain Ponderosa Pine Woodland",1345,16,0,1.6944128
"545","Non Replacement Fire","10540_16_23_24",0.0551132,"Southern Rocky Mountain Ponderosa Pine Woodland",1120,932,0,51.3655024
"546","Non Replacement Fire","10550_15_28",0.0022802,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1191,217663,0.8,496.3151726
"547","Non Replacement Fire","10560_15_28",0.0022778,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",1192,4459,0,10.1567102
"548","Non Replacement Fire","10610_15_25",0.0581508,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1193,192844,0.7,11214.0328752
"549","Non Replacement Fire","10611_16_23_24",0.0747394,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",1123,1,0,0.0747394
"550","Non Replacement Fire","10640_15_16_17_23_24_27_28",0.008496,"Colorado Plateau Mixed Low Sagebrush Shrubland",403,85132,0.3,723.281472
"551","Non Replacement Fire","10640_15_16_17_23_24_27_28",0.008496,"Colorado Plateau Mixed Low Sagebrush Shrubland",1022,6,0,0.050976
"552","Non Replacement Fire","10640_15_16_17_23_24_27_28",0.008496,"Colorado Plateau Mixed Low Sagebrush Shrubland",1124,35,0,0.29736
"553","Non Replacement Fire","10780_16_23_24_25",0.0062484,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1024,59,0,0.3686556
"554","Non Replacement Fire","10780_16_23_24_25",0.0062484,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1126,21,0,0.1312164
"555","Non Replacement Fire","10860_25",0.0049606,"Rocky Mountain Lower Montane-Foothill Shrubland",391,4,0,0.0198424
"556","Non Replacement Fire","10950_14",0.025154,"Apacherian-Chihuahuan Mesquite Upland Scrub",407,27,0,0.679158
"557","Non Replacement Fire","10950_15",0.0071028,"Apacherian-Chihuahuan Mesquite Upland Scrub",402,77810,0.3,552.668868
"558","Non Replacement Fire","10950_25",0.0206234,"Apacherian-Chihuahuan Mesquite Upland Scrub",392,49,0,1.0105466
"559","Non Replacement Fire","11000_15",0.0012926,"Chihuahuan Mixed Desert and Thorn Scrub",1200,57956,0.2,74.9139256
"560","Non Replacement Fire","11010_25",0.0358242,"Madrean Oriental Chaparral",1358,0,0,0
"561","Non Replacement Fire","11020_13_15_16_23_24",0.0124518,"Colorado Plateau Pinyon-Juniper Shrubland",1130,6,0,0.0747108
"562","Non Replacement Fire","11020_13_15_16_23_24",0.0124518,"Colorado Plateau Pinyon-Juniper Shrubland",1201,4090,0,50.927862
"563","Non Replacement Fire","11040_15",0.0005036,"Mogollon Chaparral",1202,4124347,15.4,2077.0211492
"564","Non Replacement Fire","11040_23_24",0.0026806,"Mogollon Chaparral",1032,4,0,0.0107224
"565","Non Replacement Fire","11040_23_24",0.0026806,"Mogollon Chaparral",1131,189,0,0.5066334
"566","Non Replacement Fire","11070_15",0.0058584,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1203,162637,0.6,952.7926008
"567","Non Replacement Fire","11070_23_24",0.0066132,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1033,43,0,0.2843676
"568","Non Replacement Fire","11070_23_24",0.0066132,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1132,13,0,0.0859716
"569","Non Replacement Fire","11070_25_28",0.0059182,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1360,2,0,0.0118364
"570","Non Replacement Fire","11150_13",0.0041232,"Inter-Mountain Basins Juniper Savanna",513,0,0,0
"571","Non Replacement Fire","11150_15_16_23_24",0.0124066,"Inter-Mountain Basins Juniper Savanna",1205,156553,0.6,1942.2904498
"572","Non Replacement Fire","11150_15_16_23_24",0.0124066,"Inter-Mountain Basins Juniper Savanna",1133,75,0,0.930495
"573","Non Replacement Fire","11160_15_25",0.0142738,"Madrean Juniper Savanna",1206,201487,0.8,2875.9851406
"574","Non Replacement Fire","11160_15_25",0.0142738,"Madrean Juniper Savanna",1363,16,0,0.2283808
"575","Non Replacement Fire","11160_24",0.0147478,"Madrean Juniper Savanna",1134,17,0,0.2507126
"576","Non Replacement Fire","11170_13_15_28",0.08955,"Southern Rocky Mountain Ponderosa Pine Savanna",1207,788875,2.9,70643.75625
"577","Non Replacement Fire","11170_16_23_24",0.1183966,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,781,0,92.4677446
"578","Non Replacement Fire","11190_24_25",0.0357064,"Southern Rocky Mountain Juniper Woodland and Savanna",1364,1,0,0.0357064
"579","Non Replacement Fire","11210_14",0.0254084,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",542,31,0,0.7876604
"580","Non Replacement Fire","11210_15",0.0250022,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1208,1226978,4.6,30677.1493516
"581","Non Replacement Fire","11210_24",0.0233116,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1137,125,0,2.91395
"582","Non Replacement Fire","11210_25",0.0124522,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1365,465,0,5.790273
"583","Non Replacement Fire","11350_15_28",0.0270324,"Inter-Mountain Basins Semi-Desert Grassland",1210,394050,1.5,10652.11722
"584","Non Replacement Fire","11350_25",0.000977,"Inter-Mountain Basins Semi-Desert Grassland",1369,77,0,0.075229
"585","Non Replacement Fire","11460_15_16_23_24_25_28",0.0483686,"Southern Rocky Mountain Montane-Subalpine Grassland",1211,138484,0.5,6698.2772024
"586","Non Replacement Fire","11550_13_14",0.0425516,"North American Warm Desert Riparian Systems",545,11,0,0.4680676
"587","Non Replacement Fire","11550_15",0.011958,"North American Warm Desert Riparian Systems",1212,82070,0.3,981.39306
"588","Non Replacement Fire","11590_15",0.1327698,"Rocky Mountain Montane Riparian Systems",1214,612146,2.3,81274.5019908
"589","Non Replacement Fire","11590_16_23_24_26",0.0129418,"Rocky Mountain Montane Riparian Systems",1043,64,0,0.8282752
"590","Non Replacement Fire","11590_16_23_24_26",0.0129418,"Rocky Mountain Montane Riparian Systems",1143,192,0,2.4848256
"591","Non Replacement Fire","11590_25",0.0125416,"Rocky Mountain Montane Riparian Systems",1374,42,0,0.5267472
"592","Non Replacement Fire","11600_15_28",0.0126064,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1215,40634,0.2,512.2484576
"593","Optional 1","11002_25",0.001461,"Chihuahuan Mixed Desert and Thorn Scrub - Shrubland",1356,127,0,0.185547
"594","Optional 1","11003_25",0.0016476,"Chihuahuan Mixed Desert and Thorn Scrub - Steppe",1357,339,0,0.5585364
"595","Optional 1","11090_14",0.0009636,"Sonoran Paloverde-Mixed Cacti Desert Scrub",540,166,0,0.1599576
"596","Optional 1","11090_15_25",0.0009352,"Sonoran Paloverde-Mixed Cacti Desert Scrub",1204,454729,1.7,425.2625608
"597","Optional 1","11090_15_25",0.0009352,"Sonoran Paloverde-Mixed Cacti Desert Scrub",1362,6,0,0.0056112
"598","Optional 1","11330_25",0.05673,"Chihuahuan Sandy Plains Semi-Desert Grassland",1368,70,0,3.9711
"599","Optional 1","11550_13_14",0.0154214,"North American Warm Desert Riparian Systems",545,11,0,0.1696354
"600","Optional 1","11550_15",0.0197866,"North American Warm Desert Riparian Systems",1212,82070,0.3,1623.886262
"601","Optional 1","11550_25",0.0090504,"North American Warm Desert Riparian Systems",1373,206,0,1.8643824
"602","Optional 1","11590_15",0.0559136,"Rocky Mountain Montane Riparian Systems",1214,612146,2.3,34227.2865856
"603","Optional 1","11590_16_23_24_26",0.0642878,"Rocky Mountain Montane Riparian Systems",1043,64,0,4.1144192
"604","Optional 1","11590_16_23_24_26",0.0642878,"Rocky Mountain Montane Riparian Systems",1143,192,0,12.3432576
"605","Optional 1","11590_25",0.0629766,"Rocky Mountain Montane Riparian Systems",1374,42,0,2.6450172
"606","Optional 1","11600_15_28",0.063026,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1215,40634,0.2,2560.998484
"607","Optional 2","11002_25",0.0053456,"Chihuahuan Mixed Desert and Thorn Scrub - Shrubland",1356,127,0,0.6788912
"608","Optional 2","11003_25",0.0032304,"Chihuahuan Mixed Desert and Thorn Scrub - Steppe",1357,339,0,1.0951056
"609","Optional 2","11550_13_14",0.1615814,"North American Warm Desert Riparian Systems",545,11,0,1.7773954
"610","Optional 2","11590_16_23_24_26",0.012915,"Rocky Mountain Montane Riparian Systems",1043,64,0,0.82656
"611","Optional 2","11590_16_23_24_26",0.012915,"Rocky Mountain Montane Riparian Systems",1143,192,0,2.47968
"612","Optional 2","11590_25",0.012552,"Rocky Mountain Montane Riparian Systems",1374,42,0,0.527184
"613","Optional 2","11600_15_28",0.0125574,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1215,40634,0.2,510.2573916
"614","Optional Types","11002_25",0.0068066,"Chihuahuan Mixed Desert and Thorn Scrub - Shrubland",1356,127,0,0.8644382
"615","Optional Types","11003_25",0.004878,"Chihuahuan Mixed Desert and Thorn Scrub - Steppe",1357,339,0,1.653642
"616","Optional Types","11090_14",0.0009636,"Sonoran Paloverde-Mixed Cacti Desert Scrub",540,166,0,0.1599576
"617","Optional Types","11090_15_25",0.0009352,"Sonoran Paloverde-Mixed Cacti Desert Scrub",1204,454729,1.7,425.2625608
"618","Optional Types","11090_15_25",0.0009352,"Sonoran Paloverde-Mixed Cacti Desert Scrub",1362,6,0,0.0056112
"619","Optional Types","11330_25",0.05673,"Chihuahuan Sandy Plains Semi-Desert Grassland",1368,70,0,3.9711
"620","Optional Types","11550_13_14",0.1770028,"North American Warm Desert Riparian Systems",545,11,0,1.9470308
"621","Optional Types","11550_15",0.0197866,"North American Warm Desert Riparian Systems",1212,82070,0.3,1623.886262
"622","Optional Types","11550_25",0.0090504,"North American Warm Desert Riparian Systems",1373,206,0,1.8643824
"623","Optional Types","11590_15",0.0559136,"Rocky Mountain Montane Riparian Systems",1214,612146,2.3,34227.2865856
"624","Optional Types","11590_16_23_24_26",0.0772028,"Rocky Mountain Montane Riparian Systems",1043,64,0,4.9409792
"625","Optional Types","11590_16_23_24_26",0.0772028,"Rocky Mountain Montane Riparian Systems",1143,192,0,14.8229376
"626","Optional Types","11590_25",0.0755286,"Rocky Mountain Montane Riparian Systems",1374,42,0,3.1722012
"627","Optional Types","11600_15_28",0.0755834,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1215,40634,0.2,3071.2558756
"628","Replacement Fire","10110_15",0.0069428,"Rocky Mountain Aspen Forest and Woodland",1181,1181,0,8.1994468
"629","Replacement Fire","10160_13_14",0.0022108,"Colorado Plateau Pinyon-Juniper Woodland",491,15,0,0.033162
"630","Replacement Fire","10160_15_28",0.0023524,"Colorado Plateau Pinyon-Juniper Woodland",1182,775206,2.9,1823.5945944
"631","Replacement Fire","10160_16_23_24_25",0.0023032,"Colorado Plateau Pinyon-Juniper Woodland",1010,140,0,0.322448
"632","Replacement Fire","10160_16_23_24_25",0.0023032,"Colorado Plateau Pinyon-Juniper Woodland",1114,406,0,0.9350992
"633","Replacement Fire","10190_13_14",0.0020902,"Great Basin Pinyon-Juniper Woodland",492,79,0,0.1651258
"634","Replacement Fire","10190_15",0.0021042,"Great Basin Pinyon-Juniper Woodland",1183,172529,0.6,363.0355218
"635","Replacement Fire","10230_14_15_24_25",0.0079334,"Madrean Encinal",1184,1641644,6.1,13023.8185096
"636","Replacement Fire","10230_14_15_24_25",0.0079334,"Madrean Encinal",528,5,0,0.039667
"637","Replacement Fire","10230_14_15_24_25",0.0079334,"Madrean Encinal",1115,28,0,0.2221352
"638","Replacement Fire","10230_14_15_24_25",0.0079334,"Madrean Encinal",1340,256,0,2.0309504
"639","Replacement Fire","10240_14_15_24",0.0078772,"Madrean Lower Montane Pine-Oak Forest and Woodland",1185,977293,3.7,7698.3324196
"640","Replacement Fire","10240_14_15_24",0.0078772,"Madrean Lower Montane Pine-Oak Forest and Woodland",1116,16,0,0.1260352
"641","Replacement Fire","10240_25_27",0.016468,"Madrean Lower Montane Pine-Oak Forest and Woodland",1341,23,0,0.378764
