"","VALUE","Freq","BPS_CODE","ZONE","BPS_MODEL","BPS_NAME","GROUPVEG","FRI_REPLAC","FRI_MIXED","FRI_SURFAC","FRI_ALLFIR","PRC_REPLAC","PRC_MIXED","PRC_SURFAC","FRG_NEW","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"132",1364,5,11190,25,"11190_24_25","Southern Rocky Mountain Juniper Woodland and Savanna","Conifer",503,217,32,26,5,12,83,"I-C",135,86,20,0.529411765,0.337254902,0.078431373,1,0
"133",1365,2093,11210,25,"11210_25","Apacherian-Chihuahuan Semi-Desert Grassland and Steppe","Grassland",NA,82,NA,82,NA,100,NA,"III-A",255,221,216,1,0.866666667,0.847058824,465,0
"134",1366,127,11220,25,"11220_25","Chihuahuan Gypsophilous Grassland and Steppe","Grassland",65,NA,NA,65,100,NA,NA,"IV-A",145,230,0,0.568627451,0.901960784,0,28,0
"135",1368,317,11330,25,"11330_25","Chihuahuan Sandy Plains Semi-Desert Grassland","Grassland",896,NA,NA,896,100,NA,NA,"V-B",229,221,133,0.898039216,0.866666667,0.521568627,70,0
"136",1369,347,11350,25,"11350_25","Inter-Mountain Basins Semi-Desert Grassland","Grassland",26,1011,NA,25,98,2,NA,"II-C",185,174,211,0.725490196,0.682352941,0.82745098,77,0
"137",1373,926,11550,25,"11550_25","North American Warm Desert Riparian Systems","Riparian",225,NA,NA,225,100,NA,NA,"V-A",123,160,117,0.482352941,0.62745098,0.458823529,206,0
"138",1374,187,11590,25,"11590_25","Rocky Mountain Montane Riparian Systems","Riparian",272,NA,79,62,23,NA,77,"III-A",123,124,93,0.482352941,0.48627451,0.364705882,42,0
"139",1375,37,15030,25,"15030_25_27","Chihuahuan Loamy Plains Desert Grassland","Grassland",15,NA,NA,15,100,NA,NA,"II-B",199,215,158,0.780392157,0.843137255,0.619607843,8,0
"140",1376,137,15040,25,"15040_25_27","Chihuahuan-Sonoran Desert Bottomland and Swale Grassland","Grassland",10,NA,NA,10,100,NA,NA,"II-B",166,179,130,0.650980392,0.701960784,0.509803922,30,0
"141",2713,1156,10804,23,"10804_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Upland","Shrubland",120,NA,NA,120,100,NA,NA,"IV-B",255,190,232,1,0.745098039,0.909803922,257,0
"142",2714,145,10803,24,"10803_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Semi-Desert","Shrubland",151,NA,NA,151,100,NA,NA,"IV-B",255,190,232,1,0.745098039,0.909803922,32,0
"143",2715,935,10804,24,"10804_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Upland","Shrubland",120,NA,NA,120,100,NA,NA,"IV-B",255,190,232,1,0.745098039,0.909803922,208,0
"144",2717,605,10804,25,"10804_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Upland","Shrubland",120,NA,NA,120,100,NA,NA,"IV-B",255,190,232,1,0.745098039,0.909803922,135,0
