"","VALUE","Freq","EVT_NAME","LFRDB","EVT_FUEL","EVT_Fuel_N","EVT_LF","EVT_PHYS","EVT_GP","EVT_GP_N","SAF_SRM","EVT_ORDER","EVT_CLASS","EVT_SBCLS","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"25",7082,1115033,"Mojave Mid-Elevation Mixed Desert Scrub",7082,2082,"Sh Mojave Mid-Elevation Mixed Desert Scrub","Shrub","Shrubland",613,"Desert Scrub","SRM 212: Blackbush","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",140,112,80,0.54902,0.439216,0.313725,247977,0.9
"26",7086,54334,"Rocky Mountain Lower Montane-Foothill Shrubland",7086,2086,"Sh Rocky Mountain Lower Montane-Foothill Shrubland","Shrub","Shrubland",612,"Deciduous Shrubland","SRM 421: Chokecherry-Serviceberry-Rose","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",117,87,61,0.458824,0.341176,0.239216,12084,0
"27",7087,596616,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",7087,2087,"Sh Sonora-Mojave Creosotebush-White Bursage Desert Scrub","Shrub","Shrubland",611,"Creosotebush Desert Scrub","SRM 506: Creosotebush-Bursage","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",161,134,96,0.631373,0.52549,0.376471,132684,0.5
"28",7088,2106,"Sonora-Mojave Mixed Salt Desert Scrub",7088,2088,"Sh Sonora-Mojave Mixed Salt Desert Scrub","Shrub","Shrubland",636,"Salt Desert Scrub","SRM 414: Salt Desert Shrub","Shrub-dominated","Shrubland","Evergreen shrubland",156,128,92,0.611765,0.501961,0.360784,468,0
"29",7090,13,"Sonoran Granite Outcrop Desert Scrub",7090,2090,"Sh Sonoran Granite Outcrop Desert Scrub","Shrub","Shrubland",613,"Desert Scrub","SRM 506: Creosotebush-Bursage","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",161,134,96,0.631373,0.52549,0.376471,3,0
"30",7091,2009670,"Sonoran Mid-Elevation Desert Scrub",7091,2091,"Sh Sonoran Mid-Elevation Desert Scrub","Shrub","Shrubland",613,"Desert Scrub","SRM 506: Creosotebush-Bursage","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",161,134,96,0.631373,0.52549,0.376471,446940,1.7
"31",7093,15617,"Southern Colorado Plateau Sand Shrubland",7093,2093,"Sh Southern Colorado Plateau Sand Shrubland","Shrub","Shrubland",637,"Sand Shrubland","SRM 605: Sandsage Prairie","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",112,82,57,0.439216,0.321569,0.223529,3473,0
"32",7100,3453444,"Chihuahuan Mixed Desert and Thornscrub",7100,2100,"Sh Chihuahuan Mixed Desert and Thornscrub","Shrub","Shrubland",613,"Desert Scrub","SRM 508: Creosotebush-Tarbush","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",74,44,29,0.290196,0.172549,0.113725,768027,2.9
"33",7102,434180,"Colorado Plateau Pinyon-Juniper Shrubland",7102,2102,"Sh Colorado Plateau Pinyon-Juniper Shrubland","Shrub","Shrubland",699,"Pinyon-Juniper Shrubland","SRM 504: Juniper-Pinyon Pine Woodland","Shrub-dominated","Shrubland","Evergreen shrubland",121,255,94,0.47451,1,0.368627,96559,0.4
"34",7104,7242549,"Mogollon Chaparral",7104,2104,"Sh Mogollon Chaparral","Shrub","Shrubland",607,"Chaparral","SRM 503: Arizona Chaparral","Shrub-dominated","Shrubland","Evergreen shrubland",89,59,40,0.34902,0.231373,0.156863,1610704,6
